ts_utc,ts_jst,usdjpy_ref,usdjpy_ref_is_weekend,usdjpy_ref_source,BTC_bitflyer_bid,BTC_bitflyer_ask,BTC_bitbank_bid,BTC_bitbank_ask,BTC_gmo_bid,BTC_gmo_ask,BTC_coincheck_bid,BTC_coincheck_ask,BTC_domestic_mid,BTC_hl_perp_mid,BTC_hl_funding_hourly,BTC_funding_apr_pct,BTC_effective_usdjpy,BTC_effective_usdjpy_dev_pct,BTC_domestic_cross_pct,BTC_domestic_cross_pair,ETH_bitflyer_bid,ETH_bitflyer_ask,ETH_bitbank_bid,ETH_bitbank_ask,ETH_gmo_bid,ETH_gmo_ask,ETH_coincheck_bid,ETH_coincheck_ask,ETH_domestic_mid,ETH_hl_perp_mid,ETH_hl_funding_hourly,ETH_funding_apr_pct,ETH_effective_usdjpy,ETH_effective_usdjpy_dev_pct,ETH_domestic_cross_pct,ETH_domestic_cross_pair,XRP_bitflyer_bid,XRP_bitflyer_ask,XRP_bitbank_bid,XRP_bitbank_ask,XRP_gmo_bid,XRP_gmo_ask,XRP_coincheck_bid,XRP_coincheck_ask,XRP_domestic_mid,XRP_hl_perp_mid,XRP_hl_funding_hourly,XRP_funding_apr_pct,XRP_effective_usdjpy,XRP_effective_usdjpy_dev_pct,XRP_domestic_cross_pct,XRP_domestic_cross_pair,SOL_bitflyer_bid,SOL_bitflyer_ask,SOL_bitbank_bid,SOL_bitbank_ask,SOL_gmo_bid,SOL_gmo_ask,SOL_coincheck_bid,SOL_coincheck_ask,SOL_domestic_mid,SOL_hl_perp_mid,SOL_hl_funding_hourly,SOL_funding_apr_pct,SOL_effective_usdjpy,SOL_effective_usdjpy_dev_pct,SOL_domestic_cross_pct,SOL_domestic_cross_pair,DOGE_bitflyer_bid,DOGE_bitflyer_ask,DOGE_bitbank_bid,DOGE_bitbank_ask,DOGE_gmo_bid,DOGE_gmo_ask,DOGE_coincheck_bid,DOGE_coincheck_ask,DOGE_domestic_mid,DOGE_hl_perp_mid,DOGE_hl_funding_hourly,DOGE_funding_apr_pct,DOGE_effective_usdjpy,DOGE_effective_usdjpy_dev_pct,DOGE_domestic_cross_pct,DOGE_domestic_cross_pair,LTC_bitflyer_bid,LTC_bitflyer_ask,LTC_bitbank_bid,LTC_bitbank_ask,LTC_gmo_bid,LTC_gmo_ask,LTC_coincheck_bid,LTC_coincheck_ask,LTC_domestic_mid,LTC_hl_perp_mid,LTC_hl_funding_hourly,LTC_funding_apr_pct,LTC_effective_usdjpy,LTC_effective_usdjpy_dev_pct,LTC_domestic_cross_pct,LTC_domestic_cross_pair,hl_spot_HYPE_mid,hl_basis_HYPE_pct,hl_spot_UBTC_mid,hl_basis_UBTC_pct,hl_spot_UETH_mid,hl_basis_UETH_pct,hl_spot_USOL_mid,hl_basis_USOL_pct
2026-07-29 11:52:02,2026-07-29 20:52:02,163.830599,False,平日実勢レート(open.er-api.com),10540267.0,10543324.0,10540015.0,10540016.0,10540169.0,10542634.0,10548523.0,10549609.0,10543069.625,64461.5,4.67e-06,4.087416,163.55607029,-0.16756864,0.08071145,coincheck(bid)>bitbank(ask),312957.0,313075.0,313066.0,313067.0,313033.0,313172.0,313007.0,313399.0,313097.0,1914.25,8.44e-06,7.3901112,163.56118584,-0.16444618,-0.00287471,bitbank(bid)>bitflyer(ask),177.24,177.52,177.434,177.435,177.292,177.366,177.281,177.504,177.384,1.08445,1.25e-05,10.95,163.57047351,-0.15877711,0.0383388,bitbank(bid)>gmo(ask),,,12094.3,12094.4,12088.0,12094.0,12079.0,12161.0,12101.78333333,73.9365,3.39e-06,2.9734068,163.67806609,-0.09310404,0.00248057,bitbank(bid)>gmo(ask),,,11.539,11.54,11.533,11.536,11.515,11.58,11.5405,0.070527,-5.66e-06,-4.9595616,163.63236775,-0.1209977,0.02600555,bitbank(bid)>gmo(ask),,,7424.5,7424.6,7406.0,7424.0,,,7419.775,45.36,7.22e-06,6.323844,163.5752866,-0.15583927,0.00673491,bitbank(bid)>gmo(ask),54.912,0.02823495,64418.5,-0.06670648,1913.25,-0.05223978,73.907,-0.0398991
2026-07-29 13:29:16,2026-07-29 22:29:16,163.830599,False,平日実勢レート(open.er-api.com),10503563.0,10505875.0,10505937.0,10505938.0,10502960.0,10504886.0,10509110.0,10510483.0,10506094.0,64199.5,7e-06,6.1345404,163.6475985,-0.11170105,0.04020986,coincheck(bid)>gmo(ask),311432.0,311743.0,311544.0,311545.0,311457.0,311597.0,311516.0,311825.0,311582.375,1904.15,1.78e-06,1.5612948,163.63331408,-0.12042007,-0.00930845,coincheck(bid)>bitbank(ask),175.89,176.08,176.119,176.12,175.941,176.0,175.75,176.0,175.9875,1.07565,1.25e-05,10.95,163.61037512,-0.1344217,0.06761364,bitbank(bid)>gmo(ask),,,12038.1,12038.2,12021.0,12031.0,11978.0,12053.0,12026.55,73.5385,1.126e-05,9.8660376,163.54086635,-0.17684892,0.05901421,bitbank(bid)>gmo(ask),,,11.537,11.538,11.518,11.527,11.513,11.556,11.5315,0.07044,2.54e-06,2.2218864,163.70670074,-0.07562584,0.08675284,bitbank(bid)>gmo(ask),,,7414.7,7414.8,7405.0,7413.0,,,7411.875,45.2805,1.25e-05,10.95,163.6880114,-0.08703356,0.02293269,bitbank(bid)>gmo(ask),55.038,0.02817029,64157.5,-0.06542107,1902.95,-0.06302025,73.5015,-0.05031378
2026-07-29 15:28:35,2026-07-30 00:28:35,163.830599,False,平日実勢レート(open.er-api.com),10487416.0,10491077.0,10491779.0,10491780.0,10486347.0,10489242.0,10491186.0,10494237.0,10490383.0,64059.5,1.25e-05,10.95,163.75998876,-0.04309954,0.02418669,bitbank(bid)>gmo(ask),310045.0,310261.0,310228.0,310229.0,309981.0,310166.0,310091.0,310499.0,310187.5,1893.95,1.91e-06,1.6769268,163.77808284,-0.03205516,0.0199893,bitbank(bid)>gmo(ask),175.19,175.4,175.359,175.36,175.321,175.408,175.116,175.409,175.320375,1.07085,1.25e-05,10.95,163.72075921,-0.06704473,-0.02223996,gmo(bid)>bitbank(ask),,,11997.8,12000.0,11986.0,11995.0,11922.0,12034.0,11989.13333333,73.2575,-1.403e-05,-12.2923824,163.65741847,-0.10570707,0.02334306,bitbank(bid)>gmo(ask),,,11.502,11.503,11.49,11.494,11.465,11.542,11.49933333,0.070206,4.97e-06,4.3496904,163.79416764,-0.02223721,0.06960153,bitbank(bid)>gmo(ask),,,7380.9,7381.0,7361.0,7379.0,,,7375.475,45.056,1.045e-05,9.153762,163.6957342,-0.08231967,0.02574875,bitbank(bid)>gmo(ask),54.627,0.0283823,64018.0,-0.06478352,1892.75,-0.06335965,73.2055,-0.07098249
2026-07-29 16:48:08,2026-07-30 01:48:08,163.830599,False,平日実勢レート(open.er-api.com),10442927.0,10447812.0,10446156.0,10446157.0,10443148.0,10443510.0,10446048.0,10447591.0,10445418.625,63756.5,1.209e-05,10.5870732,163.83299938,0.00146516,0.02533631,bitbank(bid)>gmo(ask),309862.0,310126.0,310136.0,310137.0,309915.0,310038.0,310001.0,310429.0,310080.5,1892.75,5.03e-06,4.404966,163.82538634,-0.00318174,0.03160903,bitbank(bid)>gmo(ask),174.98,175.14,175.075,175.076,175.068,175.135,174.953,175.289,175.0895,1.06935,1.25e-05,10.95,163.73451162,-0.05865045,-0.00456944,gmo(bid)>bitbank(ask),,,11984.8,11984.9,11979.0,11980.0,11922.0,12005.0,11975.95,73.1465,4.36e-06,3.8185716,163.72553711,-0.06412837,0.04006678,bitbank(bid)>gmo(ask),,,11.498,11.499,11.491,11.493,11.474,11.519,11.49566667,0.07019,6.78e-06,5.9396304,163.7792658,-0.0313331,0.04350474,bitbank(bid)>gmo(ask),,,7392.9,7393.0,7361.0,7394.0,,,7385.225,45.1355,1.25e-05,10.95,163.6234228,-0.12645757,-0.01487693,bitbank(bid)>gmo(ask),54.4445,0.0055105,63704.5,-0.08156031,1891.05,-0.0898164,73.09,-0.07724225
2026-07-29 18:00:18,2026-07-30 03:00:18,163.830599,False,平日実勢レート(open.er-api.com),10542275.0,10549899.0,10543797.0,10551821.0,10529520.0,10533582.0,10551094.0,10555692.0,10544710.0,64442.5,1.25e-05,10.95,163.62974745,-0.12259709,0.16624924,coincheck(bid)>gmo(ask),314508.0,315069.0,314707.0,314774.0,314109.0,314232.0,314014.0,314985.0,314549.75,1922.2,3.036e-05,26.5965864,163.64049006,-0.11603994,0.1511622,bitbank(bid)>gmo(ask),177.41,177.82,177.52,177.521,177.291,177.323,177.165,177.378,177.4285,1.08405,1.25e-05,10.95,163.6718786,-0.0968808,0.1110967,bitbank(bid)>gmo(ask),,,12142.6,12146.1,12128.0,12135.0,12023.0,12149.0,12120.61666667,74.1085,1.25e-05,10.95,163.55231406,-0.16986139,0.06262876,bitbank(bid)>gmo(ask),,,11.604,11.614,11.587,11.595,11.566,11.613,11.5965,0.070858,1.25e-05,10.95,163.65830252,-0.10516746,0.07761966,bitbank(bid)>gmo(ask),,,7469.0,7496.0,7453.0,7470.0,,,7472.0,45.599,1.25e-05,10.95,163.86324261,0.01992522,-0.01338688,bitbank(bid)>gmo(ask),55.2385,0.04074906,64400.5,-0.06517438,1920.3,-0.09884507,74.116,0.0101203
2026-07-29 19:39:33,2026-07-30 04:39:33,163.830599,False,平日実勢レート(open.er-api.com),10439439.0,10441842.0,10442855.0,10442856.0,10440915.0,10442122.0,10442851.0,10444332.0,10442151.5,63883.5,-6.6e-06,-5.7826512,163.45615848,-0.22855347,0.00970135,bitbank(bid)>bitflyer(ask),310376.0,310510.0,310532.0,310533.0,310253.0,310505.0,310505.0,310909.0,310515.375,1899.75,6.74e-06,5.9072184,163.4506514,-0.23191492,0.00869551,bitbank(bid)>gmo(ask),175.47,175.77,175.681,175.682,175.512,175.591,175.445,175.733,175.6105,1.07475,1.25e-05,10.95,163.39660386,-0.26490481,0.05125547,bitbank(bid)>gmo(ask),,,11980.0,11982.1,11973.0,11976.0,11906.0,12012.0,11971.51666667,73.2995,1.25e-05,10.95,163.32330598,-0.30964485,0.03340013,bitbank(bid)>gmo(ask),,,11.452,11.453,11.444,11.448,11.434,11.47,11.45016667,0.070038,-1e-06,-0.8757372,163.48506049,-0.21091207,0.0349406,bitbank(bid)>gmo(ask),,,7393.0,7393.1,7379.0,7420.0,,,7396.275,45.1835,-9.48e-06,-8.30448,163.69415827,-0.08328159,-0.19071837,gmo(bid)>bitbank(ask),53.4925,0.02617874,63860.5,-0.03600304,1898.85,-0.04737465,73.2655,-0.04638504
2026-07-29 20:34:05,2026-07-30 05:34:05,163.830599,False,平日実勢レート(open.er-api.com),10384838.0,10388039.0,10381984.0,10381985.0,10381147.0,10383208.0,10386334.0,10387996.0,10384441.375,63539.5,6.01e-06,5.2636212,163.43284689,-0.24278255,0.04188987,coincheck(bid)>bitbank(ask),307843.0,308033.0,307932.0,307933.0,307876.0,307995.0,308028.0,308295.0,307991.875,1882.75,-3.04e-06,-2.6645292,163.58617713,-0.14919183,0.03085087,coincheck(bid)>bitbank(ask),174.02,174.23,174.127,174.128,174.082,174.157,173.917,174.162,174.102875,1.06545,9.94e-06,8.70744,163.40783237,-0.25805108,-0.01722584,bitbank(bid)>gmo(ask),,,11908.6,11908.7,11893.0,11904.0,11845.0,11933.0,11898.71666667,72.8335,8.87e-06,7.77012,163.36873371,-0.28191638,0.03864247,bitbank(bid)>gmo(ask),,,11.333,11.334,11.325,11.332,11.293,11.337,11.32566667,0.069334,-1.063e-05,-9.313632,163.34939087,-0.29372299,0.00882457,bitbank(bid)>gmo(ask),,,7271.4,7274.0,7261.0,7270.0,,,7269.1,44.4565,-2.79e-05,-24.437334,163.5103978,-0.19544651,0.01925722,bitbank(bid)>gmo(ask),53.6245,-0.00559414,63489.5,-0.07869121,1882.65,-0.00531138,72.7955,-0.05217379
2026-07-29 21:32:35,2026-07-30 06:32:35,163.830599,False,平日実勢レート(open.er-api.com),10383496.0,10386472.0,10386571.0,10386572.0,10377644.0,10379089.0,10385367.0,10387210.0,10384052.625,63543.5,1.004e-05,8.7909228,163.4164411,-0.25279643,0.07208725,bitbank(bid)>gmo(ask),308704.0,308873.0,308760.0,308761.0,308741.0,308780.0,308698.0,309024.0,308792.625,1888.95,-8.29e-06,-7.2604632,163.47315969,-0.21817616,-0.0064771,bitbank(bid)>gmo(ask),175.17,175.42,175.29,175.291,175.222,175.253,175.107,175.35,175.262875,1.07295,1.25e-05,10.95,163.34673098,-0.29534655,0.02111233,bitbank(bid)>gmo(ask),,,11917.3,11917.4,11901.0,11910.0,11861.0,11938.0,11907.45,72.9315,4.01e-06,3.5128476,163.26895786,-0.34281822,0.06129303,bitbank(bid)>gmo(ask),,,11.388,11.389,11.383,11.384,11.366,11.387,11.38283333,0.0697,1.25e-05,10.95,163.31181253,-0.3166603,0.03513703,bitbank(bid)>gmo(ask),,,7308.6,7309.0,7280.0,7304.0,,,7300.4,44.7185,-8.39e-06,-7.3534068,163.25234523,-0.35295835,0.06297919,bitbank(bid)>gmo(ask),53.2955,-0.02063538,63509.5,-0.05350665,1888.55,-0.02117579,72.9045,-0.03702104
2026-07-29 22:36:08,2026-07-30 07:36:08,163.830599,False,平日実勢レート(open.er-api.com),10444553.0,10447310.0,10445012.0,10445306.0,10435353.0,10436009.0,10440661.0,10442558.0,10442095.25,63917.5,1.25e-05,10.95,163.36833027,-0.28216263,0.08626861,bitbank(bid)>gmo(ask),311116.0,311335.0,311284.0,311285.0,310957.0,311127.0,311155.0,311465.0,311215.5,1904.65,5.93e-06,5.1966948,163.39773712,-0.26421309,0.05046171,bitbank(bid)>gmo(ask),175.35,175.64,175.6,175.601,175.323,175.409,175.4,175.568,175.486375,1.07425,1.25e-05,10.95,163.35710961,-0.28901157,0.10888837,bitbank(bid)>gmo(ask),,,12014.9,12015.0,12005.0,12007.0,11959.0,12050.0,12008.48333333,73.5205,6.4e-06,5.6056992,163.33516956,-0.30240349,0.06579495,bitbank(bid)>gmo(ask),,,11.441,11.442,11.443,11.444,11.423,11.465,11.443,0.07001,6.74e-06,5.9040648,163.44807885,-0.23348517,0.00873973,gmo(bid)>bitbank(ask),,,7372.8,7372.9,7360.0,7368.0,,,7368.425,45.0835,2.77e-06,2.4235416,163.43950669,-0.2387175,0.06514658,bitbank(bid)>gmo(ask),53.7455,0.0428126,63871.5,-0.07196777,1903.55,-0.05775339,73.483,-0.05100618
2026-07-29 23:39:14,2026-07-30 08:39:14,163.830599,False,平日実勢レート(open.er-api.com),10438141.0,10440000.0,10438773.0,10439470.0,10435160.0,10437218.0,10439963.0,10440441.0,10438645.75,63938.5,1.25e-05,10.95,163.26072319,-0.34784455,0.02630011,coincheck(bid)>gmo(ask),311250.0,311486.0,311356.0,311357.0,311173.0,311263.0,311201.0,311537.0,311327.875,1906.55,5.04e-06,4.4118864,163.29384228,-0.3276291,0.02987827,bitbank(bid)>gmo(ask),175.0,175.27,175.126,175.127,175.054,175.114,175.1,175.224,175.126875,1.07275,1.25e-05,10.95,163.25040783,-0.35414091,0.00685268,bitbank(bid)>gmo(ask),,,12006.3,12006.4,12003.0,12017.0,11972.0,12043.0,12007.95,73.5315,6.87e-06,6.0138276,163.30348218,-0.32174504,-0.02831823,gmo(bid)>bitbank(ask),,,11.448,11.449,11.45,11.451,11.432,11.471,11.45016667,0.070106,6.17e-06,5.4045696,163.32648656,-0.30770347,0.00873439,gmo(bid)>bitbank(ask),,,7398.9,7399.0,7364.0,7404.0,,,7391.475,45.3275,2.64e-06,2.3157936,163.06822569,-0.46534244,-0.06888169,bitbank(bid)>gmo(ask),53.965,0.05469496,63894.5,-0.06881613,1905.65,-0.04720569,73.4935,-0.05167853
2026-07-30 01:00:07,2026-07-30 10:00:07,163.530858,False,平日実勢レート(open.er-api.com),10404243.0,10407821.0,10407449.0,10408557.0,10408260.0,10411952.0,10406351.0,10407670.0,10407787.875,63707.5,1.25e-05,10.95,163.36832987,-0.09938683,0.0056689,gmo(bid)>coincheck(ask),310052.0,310347.0,310118.0,310119.0,310066.0,310210.0,309786.0,310473.0,310146.375,1899.05,1.25e-05,10.95,163.31659251,-0.1310245,-0.01709021,gmo(bid)>bitbank(ask),174.75,174.99,174.879,174.88,174.807,174.837,174.652,175.011,174.85075,1.07055,1.25e-05,10.95,163.32796226,-0.12407184,0.02402238,bitbank(bid)>gmo(ask),,,11974.8,11974.9,11972.0,11976.0,11914.0,12000.0,11968.61666667,73.2975,1.25e-05,10.95,163.28819764,-0.14838812,-0.01002004,bitbank(bid)>gmo(ask),,,11.456,11.457,11.453,11.459,11.444,11.486,11.45916667,0.07014,1.143e-05,10.009176,163.37562969,-0.09492295,-0.02618029,bitbank(bid)>gmo(ask),,,7372.6,7372.7,7361.0,7371.0,,,7369.325,45.085,4.4e-06,3.8542248,163.45403127,-0.04697996,0.02170669,bitbank(bid)>gmo(ask),53.963,0.01853465,63649.5,-0.09104109,1897.85,-0.06318949,73.2765,-0.02865036
2026-07-30 03:56:22,2026-07-30 12:56:22,163.530858,False,平日実勢レート(open.er-api.com),10484171.0,10488866.0,10493415.0,10493416.0,10487175.0,10490325.0,10492318.0,10493715.0,10490425.125,64177.5,1.25e-05,10.95,163.45954774,-0.04360661,0.0433698,bitbank(bid)>bitflyer(ask),312081.0,312328.0,312496.0,312497.0,312185.0,312385.0,312087.0,312454.0,312314.125,1910.25,4.29e-06,3.7618068,163.49384897,-0.02263122,0.05378961,bitbank(bid)>bitflyer(ask),175.62,175.88,175.875,175.876,175.628,175.719,175.633,175.77,175.750125,1.07535,1.25e-05,10.95,163.43527689,-0.05844837,0.08877811,bitbank(bid)>gmo(ask),,,12058.1,12058.2,12043.0,12044.0,12024.0,12098.0,12054.21666667,73.7085,4.4e-06,3.8506332,163.539031,0.00499784,0.11707074,bitbank(bid)>gmo(ask),,,11.488,11.489,11.473,11.475,11.468,11.512,11.48416667,0.070235,6.43e-06,5.6367096,163.51059538,-0.0123907,0.11328976,bitbank(bid)>gmo(ask),,,7428.7,7430.9,7388.0,7426.0,,,7418.4,45.4295,-3.56e-06,-3.1225896,163.29477542,-0.14436577,0.03635874,bitbank(bid)>gmo(ask),54.0685,0.05366445,64129.0,-0.07557166,1909.55,-0.03664442,73.671,-0.05087609
2026-07-30 06:18:21,2026-07-30 15:18:21,163.530858,False,平日実勢レート(open.er-api.com),10463525.0,10466460.0,10467891.0,10467963.0,10459713.0,10460834.0,10468656.0,10469680.0,10465590.25,63961.5,8.19e-06,7.1743524,163.62327728,0.05651489,0.07477415,coincheck(bid)>gmo(ask),311090.0,311351.0,311341.0,311342.0,311023.0,311202.0,311063.0,311394.0,311225.75,1902.05,8.84e-06,7.7479572,163.62648195,0.05847456,0.04466552,bitbank(bid)>gmo(ask),175.57,175.83,175.765,175.766,175.586,175.6,175.665,175.838,175.7025,1.07375,1.25e-05,10.95,163.63445867,0.06335237,0.09396355,bitbank(bid)>gmo(ask),,,12046.2,12046.3,12022.0,12025.0,12003.0,12073.0,12035.91666667,73.5565,1.25e-05,10.95,163.62818604,0.05951662,0.17629938,bitbank(bid)>gmo(ask),,,11.464,11.465,11.44,11.442,11.426,11.472,11.4515,0.069987,-1.825e-05,-15.9906792,163.62324432,0.05649473,0.19227408,bitbank(bid)>gmo(ask),,,7432.4,7432.5,7424.0,7433.0,,,7430.475,45.4385,8.5e-06,7.4436348,163.52817545,-0.0016404,-0.00807211,bitbank(bid)>gmo(ask),53.675,0.02142984,63925.5,-0.05628386,1901.25,-0.04205988,73.504,-0.07137371
2026-07-30 09:08:36,2026-07-30 18:08:36,163.530858,False,平日実勢レート(open.er-api.com),10511824.0,10514836.0,10517183.0,10517184.0,10510721.0,10511109.0,10516821.0,10518155.0,10514729.125,64310.5,1.25e-05,10.95,163.49941495,-0.0192276,0.05778648,bitbank(bid)>gmo(ask),312976.0,313200.0,313299.0,313300.0,312784.0,312953.0,313290.0,313594.0,313174.5,1914.75,1.25e-05,10.95,163.55895025,0.01717856,0.11055973,bitbank(bid)>gmo(ask),176.57,176.77,176.749,176.75,176.519,176.589,176.698,176.874,176.689875,1.08045,1.25e-05,10.95,163.53359711,0.00167498,0.09060587,bitbank(bid)>gmo(ask),,,12086.1,12087.3,12072.0,12076.0,12016.0,12097.0,12072.4,73.8925,1.133e-05,9.9260436,163.37788003,-0.09354685,0.08363697,bitbank(bid)>gmo(ask),,,11.474,11.475,11.456,11.461,11.442,11.497,11.4675,0.0701,-5.25e-06,-4.5969852,163.58773181,0.03477864,0.11342815,bitbank(bid)>gmo(ask),,,7419.5,7419.6,7403.0,7424.0,,,7416.525,45.3245,-9.92e-06,-8.6910588,163.63170029,0.06166561,-0.06061422,bitbank(bid)>gmo(ask),53.8955,0.03062418,64257.5,-0.08241267,1913.95,-0.04178091,73.8285,-0.08661231
2026-07-30 11:18:24,2026-07-30 20:18:24,163.530858,False,平日実勢レート(open.er-api.com),10514716.0,10518714.0,10516661.0,10516662.0,10509315.0,10511855.0,10521559.0,10523109.0,10516573.875,64630.5,7.73e-06,6.7712172,162.71843596,-0.49680045,0.09231482,coincheck(bid)>gmo(ask),312294.0,312539.0,312499.0,312500.0,312208.0,312332.0,312405.0,312803.0,312447.5,1920.05,1.8e-07,0.1533876,162.72883519,-0.49044127,0.05346874,bitbank(bid)>gmo(ask),175.76,175.97,175.9,175.901,175.768,175.854,175.882,176.0,175.879375,1.08075,1.25e-05,10.95,162.73826047,-0.48467766,0.02615806,bitbank(bid)>gmo(ask),,,12058.1,12058.2,12032.0,12049.0,12004.0,12066.0,12044.55,74.0725,4.08e-06,3.5733792,162.60488035,-0.56624032,0.07552494,bitbank(bid)>gmo(ask),,,11.393,11.394,11.379,11.388,11.362,11.423,11.38983333,0.070021,2.58e-06,2.2610436,162.66310583,-0.53063512,0.04390587,bitbank(bid)>gmo(ask),,,7351.2,7351.3,7340.0,7359.0,,,7350.375,45.143,-6.08e-06,-5.3250288,162.82424739,-0.43209619,-0.10599266,bitbank(bid)>gmo(ask),53.3435,0.039383,64583.5,-0.07272108,1919.55,-0.02604099,74.0315,-0.05535118
2026-07-30 12:58:54,2026-07-30 21:58:54,163.530858,False,平日実勢レート(open.er-api.com),10562760.0,10566135.0,10568963.0,10569752.0,10561040.0,10562066.0,10570078.0,10571801.0,10566574.375,64898.5,2.35e-06,2.059476,162.81692759,-0.43657229,0.07585637,coincheck(bid)>gmo(ask),313298.0,313482.0,313499.0,313500.0,313275.0,313473.0,313343.0,313500.0,313421.25,1924.95,4.89e-06,4.2854796,162.82046287,-0.43441045,0.00829418,bitbank(bid)>gmo(ask),176.21,176.39,176.39,176.391,176.259,176.293,176.392,176.612,176.367125,1.08315,1.25e-05,10.95,162.82797858,-0.42981455,0.05615651,coincheck(bid)>gmo(ask),,,12118.1,12118.2,12099.0,12100.0,12025.0,12145.0,12100.88333333,74.4065,4.51e-06,3.949884,162.63207291,-0.54961192,0.14958678,bitbank(bid)>gmo(ask),,,11.436,11.437,11.434,11.439,11.413,11.458,11.43616667,0.070237,1.25e-05,10.95,162.82253893,-0.43314093,-0.02622607,bitbank(bid)>gmo(ask),,,7375.9,7376.0,7369.0,7377.0,,,7374.475,45.2745,-1.194e-05,-10.4555856,162.88363207,-0.39578214,-0.01491121,bitbank(bid)>gmo(ask),53.1745,0.03762617,64863.5,-0.05393037,1924.05,-0.04675446,74.3745,-0.043007
2026-07-30 15:08:27,2026-07-31 00:08:27,163.530858,False,平日実勢レート(open.er-api.com),10300000.0,10311630.0,10306254.0,10313592.0,10284052.0,10288479.0,10305173.0,10306820.0,10302000.0,64693.5,-9.4e-06,-8.2360644,159.24320063,-2.62192556,0.17276606,bitbank(bid)>gmo(ask),305287.0,305590.0,305488.0,305707.0,304981.0,305079.0,305501.0,305604.0,305404.625,1917.25,3.85e-06,3.3753156,159.29306298,-2.59143447,0.13832483,coincheck(bid)>gmo(ask),173.1,173.32,173.465,173.466,173.041,173.171,173.076,173.455,173.26175,1.08845,1.25e-05,10.95,159.1820938,-2.65929272,0.16977438,bitbank(bid)>gmo(ask),,,11907.9,11908.0,11875.0,11880.0,11811.0,11920.0,11883.65,74.6615,4.85e-06,4.2523668,159.16704058,-2.66849785,0.23484848,bitbank(bid)>gmo(ask),,,11.234,11.238,11.194,11.197,11.215,11.294,11.22866667,0.07048,1.25e-05,10.95,159.31706394,-2.57675775,0.33044566,bitbank(bid)>gmo(ask),,,7223.2,7223.3,7189.0,7203.0,,,7209.625,45.2525,-1.07e-05,-9.3748644,159.31992708,-2.57500693,0.28043871,bitbank(bid)>gmo(ask),53.9545,0.00185345,64669.5,-0.03709801,1916.7,-0.02868692,74.639,-0.03013601
2026-07-30 16:44:50,2026-07-31 01:44:50,163.530858,False,平日実勢レート(open.er-api.com),10336534.0,10339405.0,10344000.0,10344001.0,10330792.0,10332156.0,10334852.0,10336995.0,10337341.875,64738.5,-2.74e-06,-2.404182,159.67842744,-2.35578202,0.11463242,bitbank(bid)>gmo(ask),305965.0,306022.0,306000.0,306001.0,305501.0,305664.0,305761.0,306166.0,305885.0,1915.35,-8.99e-06,-7.8737508,159.70188216,-2.34143934,0.10992462,bitbank(bid)>gmo(ask),173.6,173.79,173.784,173.785,173.515,173.564,173.674,173.951,173.707875,1.08825,1.25e-05,10.95,159.62129566,-2.39071842,0.1267544,bitbank(bid)>gmo(ask),,,11892.9,11893.0,11871.0,11885.0,11841.0,11920.0,11883.81666667,74.4365,9.39e-06,8.226954,159.65039553,-2.37292369,0.06647034,bitbank(bid)>gmo(ask),,,11.251,11.252,11.246,11.253,11.23,11.27,11.25033333,0.070485,1.25e-05,10.95,159.61315646,-2.39569558,-0.01777304,bitbank(bid)>gmo(ask),,,7236.0,7236.1,7225.0,7233.0,,,7232.525,45.3095,-2.316e-05,-20.2924524,159.6249131,-2.38850633,0.04147657,bitbank(bid)>gmo(ask),54.428,0.03767863,64722.5,-0.02471481,1914.55,-0.04176782,74.4065,-0.04030281
2026-07-30 18:03:03,2026-07-31 03:03:03,163.530858,False,平日実勢レート(open.er-api.com),10313080.0,10316483.0,10318995.0,10318996.0,10305986.0,10308352.0,10315147.0,10316816.0,10314231.875,64830.5,-1.32e-06,-1.1596488,159.09536214,-2.7123296,0.10324638,bitbank(bid)>gmo(ask),305471.0,305639.0,305635.0,305636.0,305139.0,305343.0,305376.0,305500.0,305467.375,1920.45,1.25e-05,10.95,159.06031139,-2.73376332,0.09563016,bitbank(bid)>gmo(ask),173.34,173.57,173.6,173.601,173.427,173.49,173.52,173.807,173.544375,1.09125,1.25e-05,10.95,159.03264605,-2.75068082,0.06340423,bitbank(bid)>gmo(ask),,,11897.2,11897.3,11879.0,11891.0,11836.0,11920.0,11886.75,74.8035,1.25e-05,10.95,158.9063346,-2.82792096,0.05214027,bitbank(bid)>gmo(ask),,,11.281,11.282,11.259,11.265,11.256,11.301,11.274,0.070881,1.25e-05,10.95,159.05531807,-2.73681676,0.14203285,bitbank(bid)>gmo(ask),,,7219.0,7219.1,7206.0,7215.0,,,7214.775,45.3545,-1.136e-05,-9.9496956,159.07517446,-2.72467447,0.05544006,bitbank(bid)>gmo(ask),54.8015,0.03285661,64799.5,-0.047817,1919.45,-0.05207113,74.784,-0.0260683
